benchmark,method,seed,seconds,preparation_seconds,evaluation_seconds,iterations,mean_cost,success_rate,violation_rate,blocks,core_blocks,truncated_blocks,frontier_transitions,absorption_samples,status,model_calls,partition_seconds,absorption_seconds,frontier_solve_seconds,frontier_mode,frontier_backend,exact_action_projection,exact_projection_available,exact_projection_mean_width,exact_projection_feasible_rate,exact_projection_activation_rate,exact_projection_clipping_rate,action_regime,control_route,execution_device,scale_size,grid_state_count,block_compression_ratio,scalability_family,transition_regime,noise_scale,noise_model,action_sample_count,action_perturbation_count,action_perturbation_rate,mean_abs_action_deviation,mean_intended_action,mean_executed_action,frontier_hit_entropy,transition_expectation,scenario_count,evaluation_protocol,topology_noise_projection,topology_noise_interval_probability,topology_noise_support_points,support_aware_control,planning_horizon,training_seconds,scala_process_seconds,training_episodes,evaluation_episodes,alpha,gamma,epsilon0,epsilon_decay_factor,min_exploration,reward_mode,success_bonus,potential_scale,partition_variant,training_initialization,training_model_calls,evaluation_model_calls,learned_policy_entries,defaulted_blocks,defaulted_block_ids,source_artifact,partition_source,environment_parity,evaluation_owner,recorded_model_calls,preparation_model_calls,online_model_calls,absorption_model_calls,other_preparation_model_calls,call_count_source,control_and_runtime_source
stochastic_pendulum_swing_up,MPC,8,11.500959699973464,0.0,11.500938799930736,0,40.46819106447051,1.0,0.0,,,,,,ok,220447,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,932,664,0.7124463519313304,0.11570054740389449,-0.2092274678111588,-0.2032530209847708,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,220447,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,SDTA-MDP,9,6.896909000119194,1.9307797001674771,4.966128799831495,2,71.57174658716083,1.0,0.0,5,5,0,42,32,ok,74114,0.09257459989748895,1.8369148999918252,0.000654399860650301,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,1260,841,0.6674603174603174,0.09949934947723237,0.029365079365079365,0.02848729522510277,0.6189687728926232,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,4848,4848,69266,4848,0,complete leaf-dynamics replay,original measured main experiment
stochastic_pendulum_swing_up,FineGridVI,9,0.3337892999406904,0.1922865998931229,0.14150179992429912,815,99.17279941872773,0.25,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2127,1149,0.5401974612129761,0.08395903704058827,-0.07757404795486601,-0.07398497231371233,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,TileQ,9,4.925090900156647,4.764532099943608,0.16055820020847023,400,192.22932482669145,0.2,0.0,,,,,,ok,44172,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2203,1601,0.7267362687244666,0.1123954413300829,0.14616432137993646,0.145272396124105,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,44172,,,,,recorded planning or training calls,original measured main experiment
stochastic_pendulum_swing_up,MPC,9,15.790592199889943,0.0,15.7905705999583,0,71.47365015441011,1.0,0.0,,,,,,ok,279315,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1179,822,0.6972010178117048,0.10609503042175174,0.02714164546225615,0.024874763136777573,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,279315,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,0,231.3925898000598,228.02235540002584,3.370233700145036,3,10.683184430998674,1.0,0.05,135,135,0,3978,32,ok,66798,22.328761500073597,205.62296629999764,0.02806750009767711,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,342,340,0.9941520467836257,0.23657776574417722,0.7364135489143626,0.7223426699030555,1.569783295985407,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,37678,37678,29120,37678,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,0,0.28623399999924004,0.2506696998607367,0.03556320001371205,21,17.22120903327202,1.0,0.3,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,389,389,1.0,0.23509317130053495,0.7692460160782484,0.7601520348955857,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,0,1.888317900011316,1.7653632001020014,0.12295389990322292,400,16.209361774093445,0.55,0.0,,,,,,ok,15933,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1280,1280,1.0,0.234420266458288,0.2515728492132069,0.2574480934470228,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15933,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,0,11.81145799998194,0.0,11.811437099939212,0,8.968306019002338,1.0,0.0,,,,,,ok,161194,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,315,315,1.0,0.2376226869042594,0.7683487539824265,0.7570847045509594,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,161194,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,1,239.17704129987396,234.98586019990034,4.1911803998518735,3,8.974855520648447,1.0,0.0,135,135,0,3945,32,ok,66142,25.398802400100976,209.50951369991526,0.032679300056770444,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,325,325,1.0,0.2500496899531403,0.7338302160363304,0.7548151011489405,1.5680894491591428,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,38569,38569,27573,38569,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,1,0.3090572999790311,0.27449969993904233,0.03455649991519749,21,18.758672032665373,1.0,0.35,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,381,381,1.0,0.25843213709743845,0.7647840383739227,0.7875595175909846,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,1,2.137220700038597,1.930549900047481,0.2066697000991553,400,25.268057816388467,0.45,0.0,,,,,,ok,14517,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1787,1787,1.0,0.25829441526360725,0.1472346864790994,0.1402469884193183,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14517,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,1,13.026142299873754,0.0,13.026120699942112,0,9.802390280137686,1.0,0.05,,,,,,ok,159886,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,313,313,1.0,0.25429448852177355,0.7790889718247133,0.7984962740636715,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,159886,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,2,228.44181010010652,224.9995431001298,3.4422665000893176,4,10.094830536634113,1.0,0.0,135,135,0,3958,32,ok,67270,22.120227599982172,202.80403360002674,0.032150400104001164,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,354,351,0.9915254237288136,0.23902443890552938,0.6851896260245417,0.6784863026862781,1.5672473439749444,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,37905,37905,29365,37905,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,2,0.2999970999080688,0.26411029999144375,0.03588579990901053,21,19.22151875002305,1.0,0.3,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,395,395,1.0,0.2398975511099548,0.7774447642744675,0.7624304107475418,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,2,1.7941749000456184,1.6048848999198526,0.18928930000402033,400,24.162488993366818,0.15,0.0,,,,,,ok,14728,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2097,2096,0.9995231282784931,0.2512822597097921,0.811990089768658,0.8082379281769212,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14728,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,2,12.783413899829611,0.0,12.783392800018191,0,9.086798545948295,1.0,0.0,,,,,,ok,162738,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,318,318,1.0,0.23812610308689033,0.7688693075404388,0.7588237600635662,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,162738,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,3,226.75304540013894,223.05966140003875,3.693383399862796,3,9.57459693092823,1.0,0.0,135,135,0,3988,32,ok,65857,23.478857200127095,199.5121305999346,0.02776980004273355,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,336,334,0.9940476190476191,0.24254966482551596,0.7324003349208434,0.7407931533777677,1.5619342152095184,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,37479,37479,28378,37479,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,3,0.28548659989610314,0.25068259984254837,0.03480309993028641,21,19.076995848028215,1.0,0.35,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,385,385,1.0,0.25066875948809825,0.7751981872494639,0.7867295572574251,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,3,1.6967778000980616,1.5111140001099557,0.18566290009766817,400,48.656024986004475,0.3,0.7,,,,,,ok,13991,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1781,1781,1.0,0.25149870083793885,0.1675751275075669,0.16199963042266863,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,13991,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,3,11.593087299959734,0.0,11.593064600136131,0,9.066346067723194,1.0,0.0,,,,,,ok,161973,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,316,316,1.0,0.25101829171717516,0.7716781532960587,0.7819796578814681,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,161973,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,4,228.08195629995316,223.48948809993453,4.592467800015584,3,11.169738108429407,1.0,0.05,135,135,0,3966,32,ok,68632,21.567413500044495,201.85463499999605,0.02678330009803176,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,358,358,1.0,0.26615620557725933,0.6350544158655298,0.6393799976940139,1.5650983711345405,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,38532,38532,30100,38532,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,4,0.42559870006516576,0.38352999999187887,0.04206739994697273,21,18.378265792179327,1.0,0.35,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,397,397,1.0,0.26742984150431703,0.7755064988710592,0.7731455553139036,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,4,2.3864321999717504,1.9183628000319004,0.4680677999276668,400,33.61558363644185,0.1,0.0,,,,,,ok,14940,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2207,1758,0.7965564114182148,0.19900794680357103,-0.998562413454151,-0.9590964733440257,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14940,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,4,15.993474700022489,0.0,15.993442200124264,0,10.860601508318844,1.0,0.1,,,,,,ok,160544,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,314,314,1.0,0.2653730348757014,0.7757204058675706,0.7778474944331588,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,160544,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,5,224.90833329991437,221.26436050003394,3.6439723998773843,3,10.429139073537355,1.0,0.05,135,135,0,3955,32,ok,66510,22.489185699960217,198.70783520000987,0.027219800045713782,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,332,328,0.9879518072289156,0.2488223404235366,0.7511455885358836,0.7562973360049817,1.5596638603458552,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,38412,38412,28098,38412,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,5,0.291786199901253,0.2571520998608321,0.034633300034329295,21,21.96315294706286,1.0,0.4,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,383,383,1.0,0.25778343275228427,0.7689929798278216,0.7692816128680414,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,5,1.946916500106454,1.8129092999733984,0.1340059998910874,400,22.06902697402282,0.75,0.0,,,,,,ok,15082,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1440,1438,0.9986111111111111,0.2580486000782626,0.17835083293812604,0.1777826236861095,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15082,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,5,12.81666040001437,0.0,12.81663000001572,0,9.914477364190613,1.0,0.05,,,,,,ok,159516,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,311,311,1.0,0.2557913930375561,0.7874734301906003,0.8006560487504096,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,159516,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,6,239.98393959994428,236.51997569995,3.4639632999897003,3,9.880976209286427,1.0,0.05,135,135,0,3993,32,ok,65740,23.508094700053334,212.92809329996817,0.03079520002938807,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,320,318,0.99375,0.2319659186176172,0.7568169474666994,0.7617240828555725,1.5659229348611516,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,38566,38566,27174,38566,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,6,0.3041250999085605,0.2681995998136699,0.03592439997009933,21,20.104914163419235,1.0,0.35,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,394,393,0.9974619289340102,0.23832643419326754,0.7853981633974778,0.7771091895801199,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,6,1.8253466000314802,1.758465699851513,0.06688010017387569,400,12.118690052738463,0.85,0.0,,,,,,ok,14886,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,644,644,1.0,0.2464832804721875,0.7719829773764089,0.7708611842182588,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14886,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,6,12.220827900106087,0.0,12.220803499920294,0,11.489350141278482,1.0,0.05,,,,,,ok,155604,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,304,304,1.0,0.2363537733543268,0.7781886600296876,0.7877799288344969,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,155604,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,7,253.8507787999697,250.19431769987568,3.656460399972275,3,9.540561985351353,1.0,0.0,135,135,0,3962,32,ok,67446,23.946649699937552,226.16389090009034,0.030981600051745772,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,335,333,0.9940298507462687,0.2407351554219714,0.7340531769567757,0.7200034974494389,1.5564878898239827,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,39110,39110,28336,39110,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,7,0.3642922998405993,0.3214294998906553,0.04286159994080663,21,18.859150703654443,1.0,0.25,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,404,404,1.0,0.24459793247444434,0.7659576147985365,0.7546531990843995,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,7,2.0848195001017302,1.821988900192082,0.2628299000207335,400,42.295393363288134,0.0,0.0,,,,,,ok,14404,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2400,2348,0.9783333333333334,0.24835356731216,1.2065679285194155,1.2058371916880952,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,14404,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,7,12.965174000011757,0.0,12.965153299970552,0,8.983099687361142,1.0,0.0,,,,,,ok,160427,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,313,313,1.0,0.24124380885882402,0.7752915732498211,0.7594013462573359,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,160427,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,8,240.32041539996862,236.67481900006533,3.6455959000159055,4,9.363909583132672,1.0,0.0,135,135,0,3982,32,ok,66185,25.07856469997205,211.51037689996883,0.036766699980944395,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,332,331,0.9969879518072289,0.25498702972099235,0.7244491560204541,0.7352970490698176,1.5663548293700615,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,37940,37940,28245,37940,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,8,0.3293763000983745,0.2875135000795126,0.0418616000097245,21,21.176518778468015,1.0,0.45,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,384,384,1.0,0.2507504468818475,0.783352855680298,0.7925675767919006,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,8,2.0597733000759035,1.7947368000168353,0.2650357000529766,400,25.622357660973478,0.05,0.0,,,,,,ok,15158,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,2298,2298,1.0,0.25350768539532925,1.4269091959027875,1.415633433730345,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15158,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,8,12.007157400017604,0.0,12.007135400082916,0,8.857677971107876,1.0,0.0,,,,,,ok,160880,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,315,315,1.0,0.2554350406396756,0.7719470110785339,0.7768610147797078,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,160880,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,SDTA-MDP,9,225.33165409998037,221.89063729997724,3.4410159999970347,3,9.788592523643553,1.0,0.05,135,135,0,3922,32,ok,64778,23.26110540004447,198.54436579998583,0.028847199864685535,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,320,319,0.996875,0.24102047770212104,0.7450781614184581,0.7753829993655688,1.5577590479991494,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,37737,37737,27041,37737,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_point_mass,FineGridVI,9,0.28995860018767416,0.25387050001882017,0.03608720004558563,21,21.06659687959916,1.0,0.5,,,,,,ok,2688,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,387,387,1.0,0.23878301088114004,0.7549563741185107,0.7848794366508419,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2688,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,TileQ,9,1.8939733000006527,1.8598812997806817,0.0340911999810487,400,11.446570288412614,1.0,0.0,,,,,,ok,15310,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,378,377,0.9973544973544973,0.23597486942029208,0.7874759363165058,0.8063145266617403,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,15310,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_point_mass,MPC,9,11.63420549989678,0.0,11.634185099974275,0,9.894313062231998,1.0,0.05,,,,,,ok,160826,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,314,314,1.0,0.23987586017422238,0.747907181185389,0.7789847895476246,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,160826,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,0,35.30256250011735,5.9516735000070184,29.35088869999163,3,3.767080301496145,1.0,0.0,6,6,0,42,32,ok,496581,0.13641409995034337,5.813780900090933,0.0007810001261532307,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,209,145,0.69377990430622,0.05123974590547369,-0.02033492822966507,-0.020989918921344174,0.46031042932076544,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,18346,18346,478235,18346,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_double_integrator_parking,FineGridVI,0,0.24190120003186166,0.1950876999180764,0.046812300104647875,762,6.844517196155732,1.0,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,653,653,1.0,0.07720456958792384,-0.006125574272588055,-0.006816842290743666,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,0,2.3373355998191983,2.2087592999450862,0.12857549986802042,400,18.51590141742342,0.5,0.0,,,,,,ok,23177,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1582,1524,0.9633375474083439,0.07306918249314501,0.0028445006321112516,-0.0013965295323293428,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23177,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,0,3.5078112001065165,0.0,3.507790100062266,0,4.213483966843297,1.0,0.0,,,,,,ok,61669,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,267,261,0.9775280898876404,0.07257037297845653,-0.0056179775280898875,-0.01201681173060107,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,61669,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,1,32.558768700109795,6.484285800019279,26.074482399970293,3,3.1820973092889955,1.0,0.0,6,6,0,39,32,ok,407338,0.21505249990150332,6.26783060003072,0.0007533000316470861,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,178,119,0.6685393258426966,0.054995944703328935,0.007022471910112359,0.008653054236406655,0.4309706063856288,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,18486,18486,388852,18486,0,complete leaf-dynamics replay,original measured main experiment
